"","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","s41","s42","s43","s44","s45","s46","s47","s48","s49","s50","s51","s52","s53","s54","s55","s56","s57","s58","s59","s60","s61","s62","s63","s64","s65","s66","s67","s68","s69","s70","s71","s72","s73","s74","s75","s76","s77","s78","s79","s80","s81","s82","s83","s84","s85","s86","s87","s88","s89","s90","s91","s92","s93","s94","s95","s96","s97","s98","s99","s100"
"gene11",1.47374364975566,-1.19281567636785,3.80942063731751,0.0296410840643258,-1.55587668132208,5.41271052089609,8.15336257468995,4.30856563671782,4.49328582251043,3.45879891561746,-1.5978160055881,6.75568383342549,4.56374944167123,-2.60339732291579,1.50020311197905,-7.73858443560829,-2.50035708673727,0.0575939346402746,5.27805293207826,-1.07890746848055,-1.69743248143887,-2.72168895230001,-0.269447673525744,-6.46566813359606,1.54279482067503,4.07306786906248,-0.765797340093371,5.73882888377116,-1.48194617728389,0.565061766820667,3.94887124293576,3.89772204607889,5.21146728833517,2.89036516619469,4.80639149398423,-2.99469793989282,4.83316914900738,4.63997910509942,-1.10459095649,1.63832970131842,-8.98854160226634,-0.843393370506667,-1.39861621356154,0.71185625223999,-0.979327654394876,0.222686802948209,-0.253104063693697,0.280492061559214,-7.59826424335585,-0.0892645344704215,3.65886990375388,-2.75087460279024,6.63344955866534,-1.85033875595477,-1.57883085010418,3.28367671307298,4.2921122085976,2.40040164386975,4.98270453647872,4.17762781116813,-4.82458384362965,8.08506855148081,-0.259280877101959,-0.702445707807147,1.11595385865441,-5.57568399780792,-3.23919194599251,-2.14940580520311,3.9621478851629,-2.10676793613754,-0.47639045482022,0.0611607557473959,0.107367716701745,-5.76077182079299,2.10705596518621,1.49469082287312,-1.56886219204412,3.06818911417238,0.762823497306887,-2.50065688065601,5.5994042226715,3.77992461827697,1.79246559437831,3.74789448088136,5.42464328665093,-1.20481284018031,4.65489700117296,1.70701900355842,-0.287423949018036,3.41881287548941,-6.47695299113565,-3.78885607709393,-1.24772792719249,5.84428447847406,-2.30001948507605,-0.745815869053701,-1.25062951299439,2.40527776849276,-6.50170254693117,3.74799401089724
"gene12",4.7123510121672,7.25425938078503,2.15444752094839,-0.948862573307236,5.06499707661394,4.90645991549489,9.99056222252166,1.18966217627296,0.557780749799022,-1.77470791101145,3.59992877188926,9.20792740133777,0.62960725480275,5.22994008711393,5.40539663661099,4.61037304803487,6.19737347577051,6.54052294014199,7.99896895351559,-0.67171955591155,5.36418186103185,5.08191991037008,6.17895896528857,-0.876152152664745,5.09300385724034,3.44191408175876,8.23039674571231,3.69371757269161,0.3572123068489,4.25484929993757,0.641396028703742,10.5982950868817,-0.167035986321024,-0.452024793556432,-1.87910998212987,3.37596873802348,8.33044599893367,-1.49505692444799,5.58262440287997,6.47236221096966,2.40830402127929,5.52814093721785,6.27821239978767,7.59228833187284,-3.24302189874672,2.65870810759264,6.73924873876423,5.460835377994,0.12658594515141,5.66547330496711,5.42980061800368,6.61092637802403,2.590929866324,-1.58807491847981,4.99560388555521,4.78977254450699,11.0235566147247,2.1418271814904,3.26379308771724,-1.82954759931873,1.94668857318451,10.2045275787269,-0.197040609709224,6.76479846097878,5.28488012258842,4.12190517467381,3.30517230174919,3.84951530424057,4.62112643400225,-3.94336338898575,7.33514474167697,5.04096099559483,6.4607444641506,-2.16120879947392,4.12645544100472,5.3627404127479,7.31236540168014,1.50846481256155,-2.80965330696802,3.04109317225096,2.94691387598065,10.6339592709533,0.992243608524941,1.12557385150032,-2.37670307442243,3.41397591165748,8.92351483879425,0.328387516617188,6.75869402254644,6.7314084844255,2.96293944130461,5.92717702781675,6.11505023673211,7.8019355732918,-2.15064921318959,5.39584898020652,5.89998252765344,7.23957521311403,0.344737177010929,7.96772668768275
"gene13",-1.27378335505917,-9.21729006919682,-7.7361619319069,0.0246850397097507,-2.32161388874538,-7.49010062224588,3.558016444555,4.34112836338841,-1.93482599882036,-6.32442021626734,5.8768054007116,-2.16131966143361,-0.253038187257436,-2.76194584315715,0.530111760730896,-1.62368603429216,-12.0488688510756,0.0249192066308304,-5.4617486398467,-2.60725084025866,-5.7065931649282,-2.8346222875725,1.49481518938736,-6.51917551607113,-1.86024606305017,-1.51404610477139,-6.4503549515881,-8.13546444844867,-3.0169393721152,-4.29300240636037,-5.29143184514199,1.48338013915658,5.02636162121317,2.34521729798484,-4.68911807570495,5.27755406180851,-1.6021917051943,-0.947052924506091,-3.60455659638942,0.105642843404576,-1.82297667746334,-5.91451084848825,-0.607747492785192,-8.58387331206816,-0.803199572731225,-0.0462642107566212,-0.460710387386248,7.78477205025214,-10.1795943401867,-1.60286275254791,-0.610760025916341,-8.51040971822109,-5.75598666059335,-2.51381997408715,-2.49808828950844,-9.11974660304116,5.08574472250158,2.64823719570334,-0.212754039304573,-3.51842157745083,8.30757968994369,-1.67069611355676,1.31054204888132,-2.67314247211506,-2.29677815636125,1.16715241289487,-9.1000666228713,-2.90294972517264,-5.90482484582486,-2.35218677831699,-1.26642230687713,-0.616115439150488,3.38613860853264,-9.46263037212223,-0.312724336031806,-0.989279310632429,-7.32161130910263,-4.81609809906736,-2.22041983486656,-1.38711674605983,-8.16112868426759,1.51220629414264,0.610443668631732,0.633256969553698,-4.57663682156566,5.38101836928828,-1.98955258019611,-2.55960226866452,-2.09040938338383,-0.155724715498919,1.08358067414123,-12.2156077092749,-3.23515035129632,-2.84132283035243,-2.54824418125801,0.0715599118165802,-1.48493765294653,6.85903929478784,-6.70935493803802,-1.82562659609745
"gene14",-6.44032789534753,0.563724144388604,-2.42342833301343,-2.30401271644861,-5.67896974941896,-10.6545179001685,-11.2030203694121,-8.97587489300465,-10.3714211993875,-7.64065487448937,-2.27435651902494,-7.03452539101056,-8.99382631926207,-6.71612249836264,-5.12893411510837,-0.712469408248963,-6.06117973468392,-6.52289554248168,-4.68215455842425,0.362546696392418,1.44215490640421,-1.35270227277888,-1.07746429053306,-4.11037294599874,-8.34575624747799,-5.77040113528392,-2.64884066791625,-2.6725122538252,-2.69622893748193,0.330552695820444,-8.19405184527628,-3.63540695687976,-11.5360064864845,-11.4604698302668,-9.61021974131733,-0.592396007106722,0.515966040896263,-11.6718757938752,-9.60314535923755,-7.00649275829329,-7.18119134896624,-11.493347962078,-7.8527065228855,4.7600142125764,-4.31400825591137,-1.70482230557059,-6.0277621022601,-7.24334937031932,-1.18251766099915,-8.18006252763142,-5.59939255286445,-4.71819727212438,-1.89834550670194,-3.33451301466518,-0.0950810281189701,-12.2072647083174,-9.44143970975222,-5.55611788468497,-6.56155251086095,-7.56837838199407,-5.1578554275598,-5.29623490613832,-8.87011388381385,-6.21483418707927,-4.11502268155401,-9.20052966909051,-8.86695975637414,-1.52873491970924,-0.333057146811767,-3.33639925843984,4.55980397233085,-7.61873916918129,0.809307995623143,-0.957322683367234,-10.2698323744108,-7.37650303300767,-4.23654638802927,-3.70230938355615,-2.2589602596789,-6.25266025585131,-8.39492996529263,-10.0586198939856,-4.73987349327399,-6.58425264496975,-9.05487949537439,-6.17146958294623,1.83652699972455,-3.79130420111426,-10.8035641122982,-7.56527033416187,-9.25943236682727,-3.85061115052632,-0.766814089797831,-0.361135900016178,2.19890908064252,2.21783258984877,-1.70786529864532,-4.70202475866188,-6.81857237827787,-8.45739195547114
"gene15",-4.66839563046826,-2.59451971279442,-1.39331317221855,-9.12273042295178,-3.68609861218566,2.93989907194983,-0.988006718899981,-6.45492179106957,0.83170978318846,-4.30376834486725,1.77172466818341,-2.71256808574444,1.51256141523987,-4.76294631605165,6.43184645443786,0.0418182783081964,-1.15200849706129,-9.20066638910474,-1.84456809591104,-6.02383746489477,3.08370532794565,-3.10472925243381,0.383226793626523,-1.11048875406374,-4.8739026855084,-1.5946265818446,-0.0897349711743325,-1.72775107262949,-8.91270312037963,-4.66043201495094,5.54944651971718,-1.69240950931832,-7.34112412384009,0.0684920134347499,-5.33861679703072,2.59685724797695,-5.13991630402572,-1.32580341854766,-6.53093092851706,4.05696770778791,-1.28935870847308,-4.24402477170041,-6.44242490993446,-3.02415029750971,-4.31194890613139,3.81359204981472,0.187137389723639,-0.798592943080544,-1.10863346570405,-4.08649111903759,-2.64369424133256,-2.91537569006148,-2.27576049974625,-9.24670302048837,-3.12804976459137,4.17823068120656,-0.669853523890244,-6.32010405837456,0.353966744756372,-2.92023679291848,2.53073756328672,-1.93664776429922,-0.529457896050234,-5.31874800642179,4.32009889220975,0.542185522456853,-1.89928092648893,-6.22886684623801,-3.42984862271709,-4.76104764130123,1.89902832625685,-2.85757171643134,-0.842080547283519,-4.76160099314553,-2.84706697475757,-3.04423913978157,-4.11878761509389,-2.41680331821798,-8.82011774627704,-4.92658365950273,5.39073941032764,-0.479357808883254,-6.42412879454151,0.473527326083868,-3.57351276980725,0.310013969975644,-1.49632341362804,-0.413253073851306,-5.9080552072116,5.66372296706377,-0.632935102359609,-3.69828267571095,-6.44512018785557,-2.24178812057667,-3.96136275596533,1.56365827415279,-1.37726429869154,-0.305611852504134,-3.095501893016,-6.47701627400462
"gene16",-2.6805362041369,1.3824522324223,-0.870117125940679,-3.28046112697445,-10.4513880424002,-4.79679099291172,1.7171174828938,0.532470361322598,-6.67725982116061,-4.29520476015766,-6.167492653894,-8.41658955021876,-7.10191221811524,-6.05514894149863,-0.30470766421937,-9.03329298689426,0.592776116077855,-1.02013455686746,-3.41010834435936,-1.624676003776,-2.76674498542573,-6.01954098497847,-7.85734695207564,-2.60999869113963,-3.87891639669497,-3.31536567939119,3.26615701332453,-1.10095753344966,-2.42235586573705,-11.7068172462043,-4.79161990394534,2.35162722222279,-0.0152609517040902,-3.16302425371226,-3.58661151700678,-6.40371804044193,-8.7532335625897,-4.93038644952554,-3.58877340652898,-0.973631694196587,-8.05540747359876,0.227135703065273,0.954975895217395,-2.94915420393255,-0.173478592636973,-1.81342122922254,-4.5661501096907,-6.24854360895329,-3.06912139965963,-3.22020715298672,-2.21677641804032,2.64733949128618,-0.0171498616291178,-3.51417378397234,-9.1920187106093,-5.18694411016639,1.79346027790008,-1.34887793688824,-6.31442522967751,-6.48755423566329,-6.10118354529785,-9.28119674096065,-4.5202220308234,-5.65996186604071,-1.84195521152908,-5.67971965913508,-0.609019150382174,0.722741953924604,-1.13394014320143,-0.815399261337755,-1.54455089439164,-5.38649430097419,-6.58230954710748,-3.6739465022894,-3.90127055643555,-2.87269034724909,1.46153583687746,0.653509919300044,-3.06631786399589,-7.53914508985137,-4.98354932947375,2.55425228864705,-2.64328856539507,-6.39318790734439,-1.40526646189963,-5.45710227970111,-8.68784727262326,-5.53011669211209,-6.47111055165122,0.233032999137135,-7.44049789070084,0.697092377162383,-0.728965987226729,-1.46057401271303,-1.92615398694477,-3.88391441669117,-4.36925750753424,-6.68350152253833,-2.72133707707822,-5.02535947026783
"gene17",-4.55129365865776,-6.01816861033306,-3.52651444488011,-8.36059486440837,-3.63766079652029,-4.67010138820553,-0.0430228437356438,-7.05648205645119,-3.47412584473832,-8.74308227090088,0.107734073531238,-3.2331919764061,-5.1869826352556,-3.59010286761662,-11.5147949109059,-7.59128459564538,-5.76722978577362,-12.2271720882627,-1.12486096743051,0.823253377528678,-3.96573276335331,0.206968595002694,-7.09928511199656,-4.18118217079164,-7.09824325161204,-6.80481181872135,-6.78608369216812,-1.72681757044467,-10.5691311555774,-1.62525863007353,-4.51169298212223,-1.47759371188205,-7.24073663547268,-1.62079556823937,-8.63697535708621,0.917884175536258,-1.23530821213346,-4.15549668105354,-2.51648754080265,-8.89647983480631,-7.45187822020256,-6.25349840308555,-11.1153402591567,-3.01939092183606,0.0961947437640261,-3.125052795142,-0.653920663911076,-8.85901822216665,-1.98647634110846,-7.18617775877421,-5.98307208700635,-6.02011670575509,-3.78900846547354,-9.6951543533322,-2.39114206971397,-5.41382001904811,-1.36895853281233,-8.13100893187068,-1.02645103052941,-10.1242107034871,0.607484079348719,0.181382989204387,-4.46646627196245,-3.04802301195073,-12.6087971236097,-7.54968800558076,-7.47137466353301,-10.69644017162,-1.95253615898764,-1.21482839607099,-2.14538591154946,1.25540757955203,-5.54850657408798,-3.0861496942231,-9.69277507868125,-3.29288223187803,-2.8153011015939,-4.20975567380771,-10.0679006471404,-2.12998375329005,-5.93566650206541,-3.44331772514438,-8.1373251442559,-2.14943513787004,-12.0353019352963,2.74247508108959,-1.63475329962314,-4.15798004098965,-4.18734676769971,-9.26348318681198,-9.4351676394781,-4.48162809697808,-10.9255902473732,-5.09129304338504,0.253102527537335,-2.76750555770608,0.339145960653927,-8.25918405931666,-1.99066181387498,-5.89816958925861
"gene18",4.12314232554918,7.79197122645335,4.95680185561219,7.12983489539522,2.76322793049598,-5.16210747927858,8.74748680193836,2.95780295898364,-2.52121752372599,4.89718780996098,4.96809771890685,6.87584576548358,1.35282815370835,4.99413441901272,2.7310548473574,-1.717200736155,0.0482970102308991,2.19648783921198,4.49863354729194,0.929670649218835,-0.872574416911926,-4.117228778745,10.3483696731796,2.32868188005761,6.310657271989,4.3944698923966,11.5385317411821,5.11801333218717,2.85108283686942,-1.80263064899441,-2.81277833850944,2.90628225493606,5.4969751178781,-2.35242575463521,4.7441620368983,3.2087650853909,3.36545931787199,1.51706011514648,7.09707084787656,5.54321258206391,1.92662767504074,-0.976794554488687,2.12141899281574,-0.0393241075300036,1.32964798066054,0.447065922856077,1.20536835209248,15.2779633198896,-0.937041281996796,2.18712426939452,4.3112717275428,8.02077484618863,3.91467956740824,4.48018532738713,-4.97964609821157,-3.96088027500313,4.09032359999415,-0.206628915163982,-2.67252282404678,10.9944050529675,6.22950085636653,6.76819577919788,-0.16296163204467,7.5273744797071,6.32877626730977,5.35393927840666,-0.266440785773352,1.06763243680442,0.776029385078253,1.82344900935407,0.8867890806831,-2.51035267287848,10.353688693694,-1.05523529519141,6.17314039487365,4.43166924158938,9.70757133224491,1.88117527030111,4.51834428621653,-0.764722649650966,-0.461262919557823,6.51956929720256,0.967768942932956,-3.02875500563664,8.53998032873427,5.37164318595441,-0.265913978353647,-3.93547680733012,6.84889914538314,6.83896689286035,1.41656429406044,-0.424511374175323,-0.467094255865004,3.91228312244137,0.488699382591282,-0.610282791005476,-3.31933569079074,17.1785307268195,0.988837116697014,6.95298592078633
"gene19",-6.53686501256931,0.717558344010117,-3.19436337699468,-8.85891962601247,-0.965444078832283,-5.00575517553008,-6.42090117048275,0.0937148809405252,-10.1078406782285,-3.91611206323077,-2.89939096302955,-9.76427395759438,-8.49564563976043,3.10957610438619,-6.05684386297679,-4.41666382846462,-2.73384516199619,-3.21654154645679,-8.94116286810304,-2.733255826743,-6.90149539829624,-3.51873926493851,-7.86820003391165,0.43284281600087,-6.68307806706902,-5.58336900681367,-0.977821865926414,-3.75249446444043,-5.92523850235701,0.275018172117225,-2.42239940206213,-4.58280019320648,-0.358701720121039,-9.8475059653516,-4.34863288749714,-4.21507290230021,-7.87039666010882,-8.62268639985628,0.113929540118136,-9.13498758035886,-4.38189907989555,-0.943720646436079,-5.62275908700339,-6.43069245293372,-1.55426487353781,-8.98514762664875,-5.77092258185996,-9.105039254451,-0.12939308426178,-4.17305694461347,-5.4421681863591,0.104264218716679,-4.17682752840764,-6.89132769652695,-0.604979091037053,-3.57354522377098,-4.38737404217274,2.26621743721773,-12.1360372934255,-8.98505015228833,-0.696490367993927,-8.1690997002033,-7.07804351996149,1.82722666041565,-9.50219783807559,-8.02007163583906,-2.49044391526085,-3.18952182417096,-6.14220397185304,-2.1638815216229,-5.49851359520887,-1.32468688402981,-5.13177595541983,0.249581753620304,-3.93297492294666,-7.06087148866966,-0.106492934203731,-3.81802942970953,-5.13115332519332,-0.0191337694858852,-4.92668623277855,-3.49218254139762,4.08254624495586,-11.7348078699343,-8.55253827780921,-2.1297178141652,-7.48188364566289,-8.59745470429759,-0.131163471118489,-9.1078240562077,-3.81812518811073,-1.91783627762254,-3.13036244006491,-8.58941440733991,-3.21459619296273,-5.25671947712995,-0.775129866181094,-9.59020238461865,1.63764336609881,-7.75074280200728
"gene20",3.22726563436411,-3.36822115753796,6.54510982239543,4.54984805316181,5.16844872363081,-1.24760297773518,1.91856574274683,8.37580424083709,3.69836058760347,9.88828144175165,-2.11823900057941,2.62902074636647,4.9548511193185,-6.44050286555687,-1.14427040687482,0.797661784986873,1.49893296255402,4.47537045737168,1.78941396708086,1.65758874245864,6.65747232012718,4.69021903040183,1.78431573402164,3.69837326197475,4.73613564049887,3.46885527652879,-2.46785479311097,7.05730292460006,3.63334204997739,0.584357736513755,-1.24372567605718,-1.9423052217947,7.01368425523173,3.87089027187769,8.24331432574202,-3.09728631541393,1.26665313048417,4.26769444797296,-3.62000077674443,0.829054617532555,1.38255983019021,0.818319288598983,5.68646054017117,-0.689104424796801,1.68787012339384,8.02459560296773,5.65827427248061,5.41158201711912,2.76479104560541,3.17177647627789,5.72986668172282,-3.9156074781772,5.73805380568162,2.90479236694011,4.84578910979063,-2.93999268986229,-1.96747297086361,4.88898055184878,4.89995089051848,8.0589073861295,-2.67841327492828,2.4789123880888,5.35001723865622,-3.01459603202511,-1.78642215201055,1.61298452657909,0.29894997949896,3.5777275917633,-1.05149917901775,2.18305231667841,7.18367885814411,4.80156668766225,0.0521515268985171,2.51593635362691,4.53683643990347,4.78298243123223,-2.59032167852589,7.20155112326887,3.4269529518068,3.3867262589645,-2.19335583938023,-2.1585386742762,4.29492268521611,4.09792709687651,9.35548211788346,-3.29559607268658,2.64428848121842,2.51655850719635,-3.78668255848366,-1.42380431477706,2.53811409927774,2.22479144420878,3.41056049578585,-0.721771202056075,1.21710205142577,6.78727767127018,3.5608684734493,1.90650708066601,2.11989731223056,4.03043466033585
"gene21",-9.76322470417117,-8.73907113707055,-10.6084075137053,-2.50766510593468,-8.31790712878792,-4.84838930293157,-4.70478648504347,-6.30909117232844,0.851773092715696,-5.16094847443549,-10.036825251735,-13.4404511095078,-5.36521001196232,-6.18748212516816,-6.0482477571797,-7.20004530124538,-6.29230266793983,-4.27143871947829,-3.49378764856771,-6.44373303507288,-3.41885004407855,-10.6163303630087,-11.7623125977316,-4.43763317638326,-4.69129990442091,-7.08723847391597,-4.38286174144292,-11.5972977387982,0.0528491336251147,-10.5783874867443,-4.27882462444382,-8.434140640306,-5.26468297884134,-0.730138672157927,-6.25292740011322,-9.31944541724744,-14.9919301837842,-4.44127218964924,-8.58546233462702,-8.14246068255282,-4.75080138776037,-4.61607831484556,-4.86968910715192,-5.23337630543008,-4.07158677657498,-3.09651827103498,-8.29139906582965,-9.47004982461367,-5.36146395817224,-6.40178789734882,-6.5450885907786,-4.41583463863145,-9.68927452759596,-2.28574550232526,-8.50569322836487,-6.11243141868471,-6.29340505479816,-6.66913920669095,-0.43790764381321,-7.66520545759695,-6.84087718876142,-13.6017785606146,-3.67204970097848,-8.36045142365868,-7.66713360798154,-5.7886125758278,-5.73734667483584,-4.97999362949898,-2.59308716444511,-5.14096537270714,-4.56927113905989,-8.44571750968258,-7.96489140618396,-4.97754805702062,-5.93270982583951,-5.32322623602739,-5.00417476902426,-12.5984207184785,-2.52760532235322,-7.46092568730872,-5.41615290489435,-6.45398143789415,-6.34198122872823,1.06002520600314,-7.79809930627743,-6.64556979930529,-12.9682120690622,-4.46285312926373,-7.24080736271897,-7.74483411804801,-2.97176661318337,-6.57193807684551,-6.70473339048822,-4.36218619062895,-7.42199975387567,-5.25107588629895,-10.2459839820822,-7.84255261434566,-4.26689311864657,-6.44098622319887
"gene22",1.27667129418963,-1.27105100919821,-1.42028634941381,-0.915463693644029,1.40134241323044,-5.24606648832468,3.24731684681919,-2.84296335181826,-1.58442042190311,-0.0243170380623554,3.29510162954499,-3.94095071632739,0.247176389241003,-2.48828080836816,-1.60852531881627,-7.04556854503,2.42547551741068,-9.21728601682813,5.40117317531763,5.07982808881069,1.26916652528794,1.80269297400573,-3.14932013473665,-2.16009118720213,5.11513292053082,1.03631064474767,-0.626995121609285,-2.96864687257307,-0.665673623182027,0.689238439558433,-3.14785280659401,2.55146541172221,-4.0011361258224,-1.27474039338524,0.0869568429286027,0.254402417969346,-3.62402232997517,-1.0840871630018,-2.33608962111654,-2.58419592762313,-5.45459825301101,3.5620870300922,-7.28460526790513,3.83664694434267,6.61605570399171,1.56640387421917,0.47842209029463,-0.508806135332672,-2.09336018903404,5.634710938011,0.757008045356334,1.11100191286965,-2.53182856025511,0.453077385294663,2.15544685342669,-2.48253696544335,3.71698672199653,-4.05106895674206,-2.37473027303422,-1.45945642507984,1.7884537753754,-2.29571474865845,1.45609930578172,-2.05790119296421,-0.839625034334462,-4.86222435841597,2.93703605036754,-7.9355902802545,3.24018235999323,5.83123763240295,0.796055035212438,1.56428448919219,-0.0668505160059938,-1.69582289100898,5.61146201338285,-0.0108230429090654,-2.98444116152581,-1.61971375199211,-0.674503185869479,1.33514779974936,-1.23932827810487,3.39541829051685,-1.98927713933576,-0.22895557395677,-0.204424325604643,4.83878105743625,-4.21301642085984,-0.742951221312363,-0.483520186055838,-3.72420936389165,-3.87970964628277,1.89017114093881,-8.18831595568672,3.90897598901848,4.03149529150931,1.4713360914853,0.756457266820353,1.00233558489949,0.668880791939801,5.9036732666099
"gene23",-1.40771110339204,0.186091963919992,-0.558402928543554,-5.92269496286577,-5.75335719172523,-2.54374653824325,-4.3773082046482,-4.05695666944635,-2.70715254181922,0.781279670923728,-5.09267516311238,-1.56436310163438,2.63642501025886,-0.734472640728737,-2.31555544961432,-2.46450223889507,-10.4886856151037,-2.6240366122055,-1.80071060532409,0.803500013845336,-2.02122239216339,-3.98981809828526,-5.89048835491481,3.78168849286252,-3.21042265474293,-0.42475249487098,-4.45193143066493,1.18822543087558,-6.43735088548174,-3.58416394873577,-4.12192580994221,-2.74709009386571,-4.10308165298596,-2.44329302684858,2.72722355919185,-3.04445148938672,-3.26351059199149,-1.24887128352642,2.28534699731328,-0.0010256889136897,-6.16304210269408,-11.319669330381,-1.71163348068798,-3.24915420854813,-2.21828198084659,-3.59121376727091,-3.66573922418113,-4.90420331889235,4.56236709184957,-3.16608310273813,-2.00068527618927,-4.57906236809521,0.128292632711584,-8.26224879662174,-2.94056832786464,-3.97598020903641,-2.25073189288864,-3.99794259896851,-0.41477560576919,3.72536064849332,-4.40061059596821,-2.22646228851974,-2.70903895078107,1.03035098339519,0.967504700593843,-3.27960085123842,-9.82161611622385,-3.30214681489574,-5.08031917279873,-3.4426496647702,-3.3493297481739,-4.25083798064339,-6.59984320822937,3.39587936323602,-4.38712174504507,-1.91811976576955,-2.1190800204733,0.201448815241826,-6.50889280901642,-4.57046178455899,-2.05465074141436,-2.88004693029501,-2.8051151869848,-3.38217814267605,3.36792311092635,-4.08239430630949,-2.89822153889644,-1.28212901192996,2.38745060972075,-1.15151357017614,-7.406234184755,-8.66344802928059,-1.42078939907533,-2.54426028037306,1.62297165609602,-1.92249777251934,-3.27699787938059,-6.8555668096853,3.97049979674807,-1.20156630036463
"gene24",-1.18402701247247,2.5710886790379,1.2629848551918,-2.90696138331966,3.12267011610563,2.66709039498212,2.03429813101719,-0.241392450774634,0.271683923552087,5.39209794198155,2.15196217326679,0.954386214613409,-6.22389409332968,-4.48312829279403,-0.00412295273272248,1.52577804747705,4.70103442526359,-4.53848590313915,-8.10101339222337,4.07901768605457,-0.828652103952933,-0.977535820329699,-0.248788281918625,0.300772511213175,2.18142826486962,-0.391327201453942,3.13637125252917,-1.05307762197555,1.73886907276438,7.23199951984832,1.54784043331617,5.42618421048672,-0.758041024252662,1.93962776518684,3.98963583842512,1.19773967477611,3.05218657159108,-7.15404401489771,-6.49634760639262,-3.2007779658132,2.33817483274149,3.53165255965093,-4.87489229816752,-6.47731976825737,4.41724640102805,-0.53687038712541,-4.499326162858,-3.40153310211194,-0.0191804469496886,1.95010644518317,-3.13984697659307,1.91391203894147,-2.62562279396964,1.33287836002901,6.49036733331118,3.96182434124535,6.30903406443086,2.48072434946389,-0.486829250668966,2.62378475686726,1.57594670797417,1.83544827276097,-4.87180090611667,-5.65727087464397,-3.16061525377802,-1.12199943618161,2.82464610459786,-1.77633988716107,-5.91936143927034,6.00643484680966,-0.641588365729705,-2.79473334834103,0.272080335445972,0.384267143378597,2.13263388768318,-1.73149140683409,4.10097805030819,-1.98338689787683,0.95784705980029,8.11580494042641,0.0393549521072898,4.77450024618409,0.398022026109762,2.38412280988556,1.09540059982393,3.43454742279073,5.28548847347163,-1.96633742602079,-6.08327348389124,-1.62927415755669,4.86719819228033,2.55961923939763,-2.73593012261665,-8.89542665779414,3.46163988549638,-0.625419413387061,-2.42717468924468,0.188145542887252,0.714992244388491,-4.7225135490974
"gene25",3.6319778974453,2.69128830023329,9.46839035012838,2.60829170607645,3.54867757879477,0.289540640642708,8.79464112577715,3.34823231260274,8.91863160194978,4.3349828847696,9.55524953182717,4.39828294981084,2.16002384819851,5.22107974993305,5.53021988734109,9.56644126656955,1.18329272366257,8.51444500046085,2.31323250149849,6.45755792334868,5.89088436031375,5.17646470152752,9.08834585911188,1.89722056611804,1.508861870835,2.75338416802015,0.359439928378081,8.92236597050602,1.09940834226003,8.36241294072068,0.229264630142834,10.9784400187394,3.87253314061948,9.50357872214549,4.38458596333137,10.0578199387192,10.5741060361776,3.35080029967119,5.71498683050133,5.35384533871943,5.10712009671068,-3.40519540658351,7.42974359346651,4.15422633415591,3.80981409455939,1.35370800800803,0.127594060453623,3.98208898312008,6.54149728526031,0.793715949643519,2.49943991259195,0.90208728372898,8.18317431878988,2.33972451923738,8.17272352612814,0.126488284943433,7.67010255483695,6.87779079845898,7.85014751168557,5.0884133570414,9.40470942980612,4.54393749210846,3.26670687654245,6.77630016439958,4.13727682314164,7.03119957398072,-4.90547999593666,8.18414392929902,2.01909502901248,3.44453674395104,5.31991087158036,3.71848988250212,8.66692543851969,8.34827053222134,1.17453226993686,2.68285400824371,-0.0820213095882345,9.61901807725768,1.97537136518901,5.3676770066409,0.478567128426558,10.261335989036,6.21522654730606,10.2723345500911,5.58420043375859,8.2215305405388,6.24841062105753,6.93459950126332,4.84877981569476,4.25709480180261,6.68785290265508,0.551462740555099,9.61495277671544,2.79274289780736,8.1126566801821,2.14324915413883,5.70847834255876,5.29279439888308,3.60090797338566,-0.225023684223344
